ReadingId,Timestamp,SensorId,SensorType,Value,Unit,Status
RD-20260206-004063,2026-02-06T10:26:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-004490,2026-02-06T10:26:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-004917,2026-02-06T10:26:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.6,°C,NORMAL
RD-20260206-005344,2026-02-06T10:26:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.5,°C,NORMAL
RD-20260206-005771,2026-02-06T10:26:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.5,°C,NORMAL
RD-20260206-006198,2026-02-06T10:26:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,40.1,%,NORMAL
RD-20260206-006625,2026-02-06T10:26:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,35.2,%,NORMAL
RD-20260206-007052,2026-02-06T10:26:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.99,g,NORMAL
RD-20260206-007479,2026-02-06T10:26:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.08,g,NORMAL
RD-20260206-000221,2026-02-06T10:31:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260206-000648,2026-02-06T10:31:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.8,dBm,NORMAL
RD-20260206-001075,2026-02-06T10:31:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.0,dBm,NORMAL
RD-20260206-001502,2026-02-06T10:31:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-001929,2026-02-06T10:31:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002356,2026-02-06T10:31:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260206-002783,2026-02-06T10:31:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-003210,2026-02-06T10:31:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-003637,2026-02-06T10:31:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-004064,2026-02-06T10:31:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-004491,2026-02-06T10:31:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-004918,2026-02-06T10:31:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.8,°C,NORMAL
RD-20260206-005345,2026-02-06T10:31:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.8,°C,NORMAL
RD-20260206-005772,2026-02-06T10:31:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.6,°C,NORMAL
RD-20260206-006199,2026-02-06T10:31:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,40.2,%,NORMAL
RD-20260206-006626,2026-02-06T10:31:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,32.4,%,NORMAL
RD-20260206-007053,2026-02-06T10:31:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.94,g,NORMAL
RD-20260206-007480,2026-02-06T10:31:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.09,g,NORMAL
RD-20260206-000222,2026-02-06T10:36:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-000649,2026-02-06T10:36:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.8,dBm,NORMAL
RD-20260206-001076,2026-02-06T10:36:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.3,dBm,NORMAL
RD-20260206-001503,2026-02-06T10:36:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-001930,2026-02-06T10:36:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002357,2026-02-06T10:36:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-002784,2026-02-06T10:36:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-003211,2026-02-06T10:36:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-003638,2026-02-06T10:36:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-004065,2026-02-06T10:36:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-004492,2026-02-06T10:36:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-004919,2026-02-06T10:36:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.0,°C,NORMAL
RD-20260206-005346,2026-02-06T10:36:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.3,°C,NORMAL
RD-20260206-005773,2026-02-06T10:36:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.0,°C,NORMAL
RD-20260206-006200,2026-02-06T10:36:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,39.0,%,NORMAL
RD-20260206-006627,2026-02-06T10:36:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,42.5,%,NORMAL
RD-20260206-007054,2026-02-06T10:36:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.97,g,NORMAL
RD-20260206-007481,2026-02-06T10:36:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260206-000223,2026-02-06T10:41:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-000650,2026-02-06T10:41:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.6,dBm,NORMAL
RD-20260206-001077,2026-02-06T10:41:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.1,dBm,NORMAL
RD-20260206-001504,2026-02-06T10:41:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-001931,2026-02-06T10:41:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002358,2026-02-06T10:41:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260206-002785,2026-02-06T10:41:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-003212,2026-02-06T10:41:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-003639,2026-02-06T10:41:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-004066,2026-02-06T10:41:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-004493,2026-02-06T10:41:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-004920,2026-02-06T10:41:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.1,°C,NORMAL
RD-20260206-005347,2026-02-06T10:41:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.5,°C,NORMAL
RD-20260206-005774,2026-02-06T10:41:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.7,°C,NORMAL
RD-20260206-006201,2026-02-06T10:41:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,41.8,%,NORMAL
RD-20260206-006628,2026-02-06T10:41:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,38.7,%,NORMAL
RD-20260206-007055,2026-02-06T10:41:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.95,g,NORMAL
RD-20260206-007482,2026-02-06T10:41:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260206-000224,2026-02-06T10:46:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-000651,2026-02-06T10:46:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.6,dBm,NORMAL
RD-20260206-001078,2026-02-06T10:46:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.2,dBm,NORMAL
RD-20260206-001505,2026-02-06T10:46:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-001932,2026-02-06T10:46:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002359,2026-02-06T10:46:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-002786,2026-02-06T10:46:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-003213,2026-02-06T10:46:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-003640,2026-02-06T10:46:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.6,dBm,NORMAL
RD-20260206-004067,2026-02-06T10:46:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-004494,2026-02-06T10:46:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-004921,2026-02-06T10:46:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.9,°C,NORMAL
RD-20260206-005348,2026-02-06T10:46:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.1,°C,NORMAL
RD-20260206-005775,2026-02-06T10:46:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.4,°C,NORMAL
RD-20260206-006202,2026-02-06T10:46:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,44.7,%,NORMAL
RD-20260206-006629,2026-02-06T10:46:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.7,%,NORMAL
RD-20260206-007056,2026-02-06T10:46:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.94,g,NORMAL
RD-20260206-007483,2026-02-06T10:46:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.11,g,NORMAL
RD-20260206-000225,2026-02-06T10:51:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260206-000652,2026-02-06T10:51:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.5,dBm,NORMAL
RD-20260206-001079,2026-02-06T10:51:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.9,dBm,NORMAL
RD-20260206-001506,2026-02-06T10:51:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-001933,2026-02-06T10:51:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002360,2026-02-06T10:51:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-002787,2026-02-06T10:51:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-003214,2026-02-06T10:51:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-003641,2026-02-06T10:51:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-004068,2026-02-06T10:51:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-004495,2026-02-06T10:51:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-004922,2026-02-06T10:51:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.6,°C,NORMAL
RD-20260206-005349,2026-02-06T10:51:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.0,°C,NORMAL
RD-20260206-005776,2026-02-06T10:51:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.4,°C,NORMAL
RD-20260206-006203,2026-02-06T10:51:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,44.4,%,NORMAL
RD-20260206-006630,2026-02-06T10:51:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,35.3,%,NORMAL
RD-20260206-007057,2026-02-06T10:51:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.94,g,NORMAL
RD-20260206-007484,2026-02-06T10:51:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.11,g,NORMAL
RD-20260206-000226,2026-02-06T10:56:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-000653,2026-02-06T10:56:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.4,dBm,NORMAL
RD-20260206-001080,2026-02-06T10:56:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.0,dBm,NORMAL
RD-20260206-001507,2026-02-06T10:56:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-001934,2026-02-06T10:56:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002361,2026-02-06T10:56:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-002788,2026-02-06T10:56:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-003215,2026-02-06T10:56:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-003642,2026-02-06T10:56:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-004069,2026-02-06T10:56:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-004496,2026-02-06T10:56:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-004923,2026-02-06T10:56:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.4,°C,NORMAL
RD-20260206-005350,2026-02-06T10:56:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.1,°C,NORMAL
RD-20260206-005777,2026-02-06T10:56:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.6,°C,NORMAL
RD-20260206-006204,2026-02-06T10:56:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,39.1,%,NORMAL
RD-20260206-006631,2026-02-06T10:56:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,31.8,%,NORMAL
RD-20260206-007058,2026-02-06T10:56:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.95,g,NORMAL
RD-20260206-007485,2026-02-06T10:56:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.09,g,NORMAL
RD-20260206-000227,2026-02-06T11:01:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-000654,2026-02-06T11:01:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.7,dBm,NORMAL
RD-20260206-001081,2026-02-06T11:01:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.0,dBm,NORMAL
RD-20260206-001508,2026-02-06T11:01:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-001935,2026-02-06T11:01:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002362,2026-02-06T11:01:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260206-002789,2026-02-06T11:01:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-003216,2026-02-06T11:01:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-003643,2026-02-06T11:01:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-004070,2026-02-06T11:01:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-004497,2026-02-06T11:01:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-004924,2026-02-06T11:01:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.3,°C,NORMAL
RD-20260206-005351,2026-02-06T11:01:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,40.0,°C,NORMAL
RD-20260206-005778,2026-02-06T11:01:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.3,°C,NORMAL
RD-20260206-006205,2026-02-06T11:01:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,42.7,%,NORMAL
RD-20260206-006632,2026-02-06T11:01:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,34.0,%,NORMAL
RD-20260206-007059,2026-02-06T11:01:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.98,g,NORMAL
RD-20260206-007486,2026-02-06T11:01:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.11,g,NORMAL
RD-20260206-000228,2026-02-06T11:06:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-000655,2026-02-06T11:06:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.5,dBm,NORMAL
RD-20260206-001082,2026-02-06T11:06:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.9,dBm,NORMAL
RD-20260206-001509,2026-02-06T11:06:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-001936,2026-02-06T11:06:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002363,2026-02-06T11:06:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-002790,2026-02-06T11:06:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-003217,2026-02-06T11:06:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-003644,2026-02-06T11:06:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-004071,2026-02-06T11:06:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-004498,2026-02-06T11:06:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260206-004925,2026-02-06T11:06:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.8,°C,NORMAL
RD-20260206-005352,2026-02-06T11:06:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.1,°C,NORMAL
RD-20260206-005779,2026-02-06T11:06:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.9,°C,NORMAL
RD-20260206-006206,2026-02-06T11:06:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,41.8,%,NORMAL
RD-20260206-006633,2026-02-06T11:06:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,38.9,%,NORMAL
RD-20260206-007060,2026-02-06T11:06:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.92,g,NORMAL
RD-20260206-007487,2026-02-06T11:06:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260206-000229,2026-02-06T11:11:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260206-000656,2026-02-06T11:11:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.8,dBm,NORMAL
RD-20260206-001083,2026-02-06T11:11:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.0,dBm,NORMAL
RD-20260206-001510,2026-02-06T11:11:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-001937,2026-02-06T11:11:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002364,2026-02-06T11:11:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260206-002791,2026-02-06T11:11:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-003218,2026-02-06T11:11:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-003645,2026-02-06T11:11:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-004072,2026-02-06T11:11:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-004499,2026-02-06T11:11:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-004926,2026-02-06T11:11:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.1,°C,NORMAL
RD-20260206-005353,2026-02-06T11:11:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.8,°C,NORMAL
RD-20260206-005780,2026-02-06T11:11:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.0,°C,NORMAL
RD-20260206-006207,2026-02-06T11:11:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,36.0,%,NORMAL
RD-20260206-006634,2026-02-06T11:11:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.5,%,NORMAL
RD-20260206-007061,2026-02-06T11:11:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.96,g,NORMAL
RD-20260206-007488,2026-02-06T11:11:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260206-000230,2026-02-06T11:16:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.6,dBm,NORMAL
RD-20260206-000657,2026-02-06T11:16:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.3,dBm,NORMAL
RD-20260206-001084,2026-02-06T11:16:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.7,dBm,NORMAL
RD-20260206-001511,2026-02-06T11:16:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-001938,2026-02-06T11:16:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002365,2026-02-06T11:16:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260206-002792,2026-02-06T11:16:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-003219,2026-02-06T11:16:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-003646,2026-02-06T11:16:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-004073,2026-02-06T11:16:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-004500,2026-02-06T11:16:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-004927,2026-02-06T11:16:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,41.0,°C,NORMAL
RD-20260206-005354,2026-02-06T11:16:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.8,°C,NORMAL
RD-20260206-005781,2026-02-06T11:16:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.9,°C,NORMAL
RD-20260206-006208,2026-02-06T11:16:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,44.8,%,NORMAL
RD-20260206-006635,2026-02-06T11:16:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,42.9,%,NORMAL
RD-20260206-007062,2026-02-06T11:16:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.99,g,NORMAL
RD-20260206-007489,2026-02-06T11:16:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260206-000231,2026-02-06T11:21:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-000658,2026-02-06T11:21:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.5,dBm,NORMAL
RD-20260206-001085,2026-02-06T11:21:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.0,dBm,NORMAL
RD-20260206-001512,2026-02-06T11:21:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-001939,2026-02-06T11:21:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002366,2026-02-06T11:21:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-002793,2026-02-06T11:21:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-003220,2026-02-06T11:21:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-003647,2026-02-06T11:21:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260206-004074,2026-02-06T11:21:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-004501,2026-02-06T11:21:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-004928,2026-02-06T11:21:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,41.2,°C,NORMAL
RD-20260206-005355,2026-02-06T11:21:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.6,°C,NORMAL
RD-20260206-005782,2026-02-06T11:21:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.7,°C,NORMAL
RD-20260206-006209,2026-02-06T11:21:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,40.1,%,NORMAL
