AlertId,Timestamp,SourceNodeId,SourceNodeType,AlertType,Severity,Description,OpticalPowerDbm,BitErrorRate,CPUUtilPct,PacketLossPct
ALT-20260206-000978,2026-02-06T03:35:26.110Z,CORE-MEL-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 58.0% — routine process spike,-3.3,3.68e-13,58.0,0.035
ALT-20260206-001717,2026-02-06T03:35:37.394Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.0,5.752e-12,34.0,0.037
ALT-20260206-002889,2026-02-06T03:36:30.125Z,AGG-MEL-WEST-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.2,8.455e-12,22.8,0.017
ALT-20260206-002610,2026-02-06T03:37:06.749Z,CORE-BNE-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 65.6% — routine process spike,-3.2,6.84e-12,65.6,0.005
ALT-20260206-002416,2026-02-06T03:37:44.048Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,1.851e-12,27.6,0.035
ALT-20260206-000827,2026-02-06T03:38:31.712Z,AGG-BNE-CENTRAL-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 71.1% — routine process spike,-3.1,8.117e-12,71.1,0.034
ALT-20260206-002294,2026-02-06T03:38:58.313Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,3.247e-12,29.4,0.026
ALT-20260206-000217,2026-02-06T03:39:04.204Z,GNB-MEL-3012,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.8,8.947e-12,26.6,0.049
ALT-20260206-000628,2026-02-06T03:41:19.279Z,LINK-MEL-AGG-EAST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.43% — transient microloop,-3.5,4.221e-12,19.0,0.43
ALT-20260206-000414,2026-02-06T03:43:50.741Z,LINK-SYD-AGG-SOUTH-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.2,4.533e-12,22.0,0.047
ALT-20260206-001857,2026-02-06T03:43:54.624Z,AGG-SYD-SOUTH-01,AggSwitch,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.32% — transient microloop,-3.3,7.387e-12,37.9,0.32
ALT-20260206-002436,2026-02-06T03:45:04.453Z,CORE-BNE-01,CoreRouter,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.77% — transient microloop,-2.7,2.557e-12,36.4,0.77
ALT-20260206-001372,2026-02-06T03:45:30.792Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.4,6.366e-12,44.3,0.009
ALT-20260206-000994,2026-02-06T03:46:12.195Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,6.846e-12,24.0,0.012
ALT-20260206-002736,2026-02-06T03:47:37.310Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,2.433e-12,40.2,0.026
ALT-20260206-000282,2026-02-06T03:47:39.706Z,LINK-BNE-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.63% — transient microloop,-2.8,5.962e-12,38.6,0.63
ALT-20260206-001313,2026-02-06T03:48:08.068Z,LINK-MEL-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.37% — transient microloop,-3.0,5.392e-12,29.8,0.37
ALT-20260206-002467,2026-02-06T03:50:26.014Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,8.44e-12,32.1,0.045
ALT-20260206-002618,2026-02-06T03:52:18.221Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.11% — transient microloop,-3.3,9.764e-12,35.0,0.11
ALT-20260206-001632,2026-02-06T03:52:41.956Z,CORE-SYD-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 61.4% — routine process spike,-2.9,3.846e-12,61.4,0.024
ALT-20260206-000605,2026-02-06T03:55:21.141Z,LINK-BNE-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.43% — transient microloop,-2.9,8.91e-13,22.9,0.43
ALT-20260206-001118,2026-02-06T03:55:47.397Z,GNB-SYD-2042,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.1,1.804e-12,22.0,0.032
ALT-20260206-001678,2026-02-06T03:58:02.306Z,AGG-SYD-SOUTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 67.1% — routine process spike,-2.6,2.58e-12,67.1,0.043
ALT-20260206-001704,2026-02-06T03:58:35.752Z,GNB-MEL-3021,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.5,7.046e-12,21.3,0.036
ALT-20260206-002592,2026-02-06T04:01:01.941Z,LINK-SYD-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.45% — transient microloop,-3.3,3.6e-13,18.6,0.45
ALT-20260206-001027,2026-02-06T04:01:26.015Z,CORE-BNE-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 61.8% — routine process spike,-3.1,7.726e-12,61.8,0.02
ALT-20260206-002222,2026-02-06T04:04:37.557Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.34% — transient microloop,-2.6,1.211e-12,40.3,0.34
ALT-20260206-001481,2026-02-06T04:05:27.119Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,5.985e-12,33.4,0.004
ALT-20260206-000417,2026-02-06T04:05:48.382Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.59% — transient microloop,-3.5,8.361e-12,24.8,0.59
ALT-20260206-000999,2026-02-06T04:06:34.472Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,7.91e-13,44.5,0.013
ALT-20260206-001205,2026-02-06T04:08:33.683Z,AGG-BNE-CENTRAL-01,AggSwitch,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.18% — transient microloop,-3.4,9.01e-13,37.2,0.18
ALT-20260206-001392,2026-02-06T04:10:28.924Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,7.36e-13,34.7,0.019
ALT-20260206-001616,2026-02-06T04:11:04.073Z,GNB-MEL-3021,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.5% — transient microloop,-3.1,3.999e-12,40.0,0.5
ALT-20260206-002669,2026-02-06T04:11:58.118Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.16% — transient microloop,-2.8,9.577e-12,34.9,0.16
ALT-20260206-000351,2026-02-06T04:14:11.534Z,AGG-SYD-NORTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 72.0% — routine process spike,-2.9,6.775e-12,72.0,0.049
ALT-20260206-001504,2026-02-06T04:14:25.830Z,LINK-SYD-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.19% — transient microloop,-2.9,3.217e-12,22.9,0.19
ALT-20260206-000228,2026-02-06T04:15:15.138Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.34% — transient microloop,-3.4,5.426e-12,41.7,0.34
ALT-20260206-000048,2026-02-06T04:16:05.376Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,9.246e-12,38.5,0.021
ALT-20260206-002492,2026-02-06T04:16:37.455Z,CORE-BNE-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 73.0% — routine process spike,-2.8,7.17e-13,73.0,0.002
ALT-20260206-001440,2026-02-06T04:19:07.544Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,9.669e-12,17.9,0.013
ALT-20260206-001032,2026-02-06T04:19:31.251Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,8.811e-12,17.5,0.027
ALT-20260206-000367,2026-02-06T04:19:42.491Z,AGG-MEL-WEST-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,3.513e-12,36.3,0.032
ALT-20260206-000956,2026-02-06T04:20:52.229Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,2.748e-12,17.4,0.039
ALT-20260206-001488,2026-02-06T04:22:04.938Z,CORE-BNE-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 57.5% — routine process spike,-3.3,4.47e-13,57.5,0.033
ALT-20260206-000613,2026-02-06T04:23:47.055Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,9.661e-12,31.9,0.038
ALT-20260206-001778,2026-02-06T04:23:49.644Z,LINK-MEL-BNE-FIBRE-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.7,6.694e-12,15.8,0.028
ALT-20260206-000244,2026-02-06T04:24:51.284Z,LINK-SYD-MEL-FIBRE-02,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.2,7.634e-12,29.9,0.026
ALT-20260206-002666,2026-02-06T04:25:59.859Z,AGG-BNE-CENTRAL-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.4,2.787e-12,26.1,0.003
ALT-20260206-001533,2026-02-06T04:26:30.268Z,LINK-MEL-AGG-EAST-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.3,5.196e-12,32.3,0.031
ALT-20260206-000749,2026-02-06T04:27:05.141Z,LINK-MEL-AGG-EAST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.68% — transient microloop,-3.2,7.252e-12,24.5,0.68
ALT-20260206-000627,2026-02-06T04:27:09.813Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,5.558e-12,40.7,0.01
ALT-20260206-001919,2026-02-06T04:27:43.529Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.4,9.115e-12,22.8,0.012
ALT-20260206-002045,2026-02-06T04:27:46.692Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.57% — transient microloop,-3.0,6.681e-12,40.1,0.57
ALT-20260206-002322,2026-02-06T04:28:43.497Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.2,4.608e-12,25.4,0.044
ALT-20260206-002179,2026-02-06T04:28:53.060Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,7.31e-12,26.1,0.028
ALT-20260206-001214,2026-02-06T04:29:49.463Z,AGG-MEL-EAST-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 66.0% — routine process spike,-3.2,6.782e-12,66.0,0.038
ALT-20260206-002421,2026-02-06T04:30:42.586Z,AGG-BNE-SOUTH-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,6.398e-12,44.8,0.0
ALT-20260206-002588,2026-02-06T04:30:43.671Z,LINK-BNE-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,6.38e-13,42.8,0.018
ALT-20260206-001121,2026-02-06T04:31:36.859Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,6.044e-12,19.1,0.043
ALT-20260206-002631,2026-02-06T04:33:43.366Z,GNB-MEL-3011,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.1,9.906e-12,22.7,0.017
ALT-20260206-001712,2026-02-06T04:37:16.023Z,LINK-SYD-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.2% — transient microloop,-2.7,8.709e-12,36.0,0.2
ALT-20260206-001894,2026-02-06T04:37:34.448Z,AGG-MEL-EAST-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 66.9% — routine process spike,-3.3,9.58e-13,66.9,0.007
ALT-20260206-002643,2026-02-06T04:38:07.023Z,LINK-MEL-BNE-FIBRE-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.9,9.338e-12,18.0,0.008
ALT-20260206-001910,2026-02-06T04:41:24.107Z,CORE-SYD-01,CoreRouter,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.28% — transient microloop,-3.4,2.63e-13,34.5,0.28
ALT-20260206-001023,2026-02-06T04:43:15.706Z,AGG-SYD-NORTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 63.8% — routine process spike,-3.1,7.693e-12,63.8,0.04
ALT-20260206-000413,2026-02-06T04:45:51.588Z,CORE-BNE-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 63.7% — routine process spike,-2.5,2.375e-12,63.7,0.016
ALT-20260206-002413,2026-02-06T04:46:35.991Z,GNB-SYD-2041,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.1,3.648e-12,37.7,0.017
ALT-20260206-002188,2026-02-06T04:47:06.597Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.51% — transient microloop,-3.2,4.156e-12,31.5,0.51
ALT-20260206-001151,2026-02-06T04:47:41.129Z,LINK-SYD-AGG-NORTH-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.4,9.588e-12,17.9,0.042
ALT-20260206-002819,2026-02-06T04:48:26.679Z,LINK-MEL-AGG-WEST-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.7,3.61e-13,24.2,0.01
ALT-20260206-002058,2026-02-06T04:50:36.663Z,AGG-MEL-WEST-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 72.9% — routine process spike,-2.7,4.909e-12,72.9,0.015
ALT-20260206-000697,2026-02-06T04:51:06.644Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,4.41e-12,42.7,0.012
ALT-20260206-001763,2026-02-06T04:53:53.232Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.37% — transient microloop,-3.3,4.196e-12,32.7,0.37
ALT-20260206-002357,2026-02-06T04:54:21.255Z,GNB-MEL-3021,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.7,8.897e-12,28.1,0.007
ALT-20260206-000365,2026-02-06T04:54:26.207Z,CORE-MEL-01,CoreRouter,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.48% — transient microloop,-2.5,1.033e-12,39.9,0.48
ALT-20260206-001652,2026-02-06T04:54:29.662Z,AGG-SYD-SOUTH-01,AggSwitch,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.7% — transient microloop,-3.0,5.327e-12,20.1,0.7
ALT-20260206-002190,2026-02-06T04:55:49.773Z,LINK-SYD-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.77% — transient microloop,-2.6,9.168e-12,41.5,0.77
ALT-20260206-001628,2026-02-06T04:56:28.100Z,LINK-SYD-BNE-FIBRE-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.7,9.147e-12,34.4,0.007
ALT-20260206-000894,2026-02-06T04:56:43.001Z,CORE-SYD-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 65.4% — routine process spike,-3.1,4.854e-12,65.4,0.046
ALT-20260206-000232,2026-02-06T04:56:47.778Z,CORE-BNE-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 74.4% — routine process spike,-2.9,4.505e-12,74.4,0.017
ALT-20260206-002338,2026-02-06T04:57:17.754Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.26% — transient microloop,-3.0,1.427e-12,20.7,0.26
ALT-20260206-002680,2026-02-06T05:00:09.846Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.13% — transient microloop,-2.9,2.263e-12,19.5,0.13
ALT-20260206-002277,2026-02-06T05:01:43.679Z,AGG-BNE-CENTRAL-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 58.9% — routine process spike,-2.9,1.209e-12,58.9,0.026
ALT-20260206-002111,2026-02-06T05:02:15.431Z,GNB-SYD-2041,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.4,9.737e-12,27.3,0.029
ALT-20260206-000086,2026-02-06T05:04:33.261Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.2,2.462e-12,43.0,0.014
ALT-20260206-002441,2026-02-06T05:04:56.047Z,AGG-MEL-WEST-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,6.887e-12,29.3,0.031
ALT-20260206-001790,2026-02-06T05:05:50.888Z,AGG-BNE-CENTRAL-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,9.927e-12,15.8,0.011
ALT-20260206-000319,2026-02-06T05:12:05.584Z,CORE-BNE-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 56.9% — routine process spike,-3.1,5.531e-12,56.9,0.0
ALT-20260206-002810,2026-02-06T05:12:39.284Z,CORE-MEL-01,CoreRouter,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.77% — transient microloop,-3.5,6.696e-12,31.4,0.77
ALT-20260206-000656,2026-02-06T05:12:42.502Z,AGG-SYD-NORTH-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,7.715e-12,28.3,0.037
ALT-20260206-002832,2026-02-06T05:13:18.489Z,CORE-MEL-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 58.8% — routine process spike,-3.1,4.322e-12,58.8,0.011
ALT-20260206-002654,2026-02-06T05:14:31.629Z,AGG-MEL-EAST-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,3.45e-13,22.5,0.016
ALT-20260206-001499,2026-02-06T05:15:54.395Z,GNB-MEL-3012,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.7,9.286e-12,37.6,0.04
ALT-20260206-000006,2026-02-06T05:16:26.502Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,7.049e-12,16.4,0.011
ALT-20260206-000168,2026-02-06T05:16:37.409Z,AGG-BNE-SOUTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 58.6% — routine process spike,-2.8,3.097e-12,58.6,0.0
ALT-20260206-001268,2026-02-06T05:17:50.281Z,GNB-MEL-3012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.62% — transient microloop,-3.1,2.902e-12,29.6,0.62
ALT-20260206-002364,2026-02-06T05:18:47.649Z,LINK-BNE-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,3.956e-12,33.2,0.049
ALT-20260206-000918,2026-02-06T05:19:22.925Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.12% — transient microloop,-3.3,6.05e-12,24.8,0.12
ALT-20260206-001962,2026-02-06T05:20:24.646Z,LINK-MEL-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.42% — transient microloop,-2.8,2.421e-12,44.5,0.42
ALT-20260206-001744,2026-02-06T05:21:53.905Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.19% — transient microloop,-3.0,8.056e-12,19.3,0.19
ALT-20260206-000896,2026-02-06T05:22:57.420Z,GNB-BNE-4012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.6% — transient microloop,-2.8,8.028e-12,27.5,0.6
ALT-20260206-000504,2026-02-06T05:23:13.480Z,AGG-MEL-WEST-01,AggSwitch,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.59% — transient microloop,-3.2,4.04e-13,29.9,0.59
ALT-20260206-001199,2026-02-06T05:25:59.697Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,4.468e-12,18.5,0.033
ALT-20260206-001358,2026-02-06T05:26:30.154Z,AGG-SYD-SOUTH-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,9.695e-12,17.9,0.011
ALT-20260206-002120,2026-02-06T05:30:19.322Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,2.046e-12,18.3,0.014
ALT-20260206-000822,2026-02-06T05:32:08.201Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.5,5.7e-13,38.6,0.002
ALT-20260206-002285,2026-02-06T05:34:16.827Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.5,3.616e-12,22.1,0.026
ALT-20260206-000619,2026-02-06T05:34:22.332Z,LINK-BNE-AGG-SOUTH-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.1,7.792e-12,18.6,0.004
ALT-20260206-000511,2026-02-06T05:36:51.559Z,LINK-SYD-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,6.492e-12,38.9,0.006
ALT-20260206-001885,2026-02-06T05:37:56.092Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.39% — transient microloop,-2.9,2.19e-12,22.5,0.39
ALT-20260206-001798,2026-02-06T05:39:47.450Z,GNB-MEL-3021,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.41% — transient microloop,-2.9,6.56e-13,44.9,0.41
ALT-20260206-002059,2026-02-06T05:40:33.395Z,CORE-BNE-01,CoreRouter,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.2% — transient microloop,-3.0,8.525e-12,19.7,0.2
ALT-20260206-001606,2026-02-06T05:42:02.499Z,LINK-MEL-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.62% — transient microloop,-2.8,3.112e-12,26.4,0.62
ALT-20260206-001829,2026-02-06T05:43:35.585Z,CORE-MEL-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 57.8% — routine process spike,-3.3,6.689e-12,57.8,0.021
ALT-20260206-002321,2026-02-06T05:43:48.634Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.24% — transient microloop,-3.2,3.028e-12,42.7,0.24
ALT-20260206-001557,2026-02-06T05:44:45.886Z,GNB-MEL-3011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.26% — transient microloop,-2.7,9.107e-12,24.9,0.26
ALT-20260206-001147,2026-02-06T05:45:53.283Z,LINK-SYD-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.22% — transient microloop,-3.4,7.417e-12,20.1,0.22
ALT-20260206-000869,2026-02-06T05:48:35.718Z,LINK-SYD-AGG-SOUTH-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.7,1.621e-12,18.5,0.05
ALT-20260206-001987,2026-02-06T05:49:09.927Z,LINK-SYD-MEL-FIBRE-02,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.9,6.825e-12,33.0,0.039
ALT-20260206-001569,2026-02-06T05:49:37.582Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.14% — transient microloop,-3.0,4.124e-12,37.2,0.14
ALT-20260206-000074,2026-02-06T05:52:23.870Z,AGG-SYD-SOUTH-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,9.07e-12,32.8,0.033
ALT-20260206-001469,2026-02-06T05:52:57.625Z,AGG-MEL-EAST-01,AggSwitch,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.18% — transient microloop,-3.1,1.341e-12,34.1,0.18
ALT-20260206-000910,2026-02-06T05:54:17.464Z,AGG-BNE-CENTRAL-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,9.85e-12,27.8,0.043
ALT-20260206-001020,2026-02-06T05:55:55.955Z,AGG-SYD-NORTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 70.6% — routine process spike,-2.9,8.585e-12,70.6,0.028
ALT-20260206-000866,2026-02-06T05:56:56.375Z,GNB-MEL-3021,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.2,1.328e-12,38.7,0.009
ALT-20260206-002028,2026-02-06T05:57:03.788Z,AGG-SYD-NORTH-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,3.832e-12,24.0,0.001
ALT-20260206-002715,2026-02-06T05:58:41.981Z,LINK-SYD-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.56% — transient microloop,-2.9,6.119e-12,16.8,0.56
ALT-20260206-002784,2026-02-06T05:59:08.361Z,CORE-MEL-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 57.9% — routine process spike,-3.1,5.842e-12,57.9,0.03
ALT-20260206-002379,2026-02-06T05:59:09.449Z,LINK-BNE-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.37% — transient microloop,-3.4,5.961e-12,17.7,0.37
ALT-20260206-000946,2026-02-06T05:59:40.086Z,AGG-BNE-CENTRAL-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 66.4% — routine process spike,-3.0,1.215e-12,66.4,0.029
ALT-20260206-002347,2026-02-06T06:02:06.821Z,AGG-BNE-CENTRAL-01,AggSwitch,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.44% — transient microloop,-3.4,8.369e-12,22.5,0.44
