LinkId,Timestamp,UtilizationPct,OpticalPowerDbm,BitErrorRate,LatencyMs
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:15:00.000Z,37.7,-2.9,9.439e-12,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:20:00.000Z,40.3,-2.8,2.98e-13,2.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:25:00.000Z,43.8,-3.0,7.339e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:30:00.000Z,41.4,-2.6,2.622e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:35:00.000Z,41.2,-3.1,5.563e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:40:00.000Z,36.5,-2.9,4.651e-12,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:45:00.000Z,36.3,-3.1,3.197e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:50:00.000Z,36.3,-3.5,1.694e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:55:00.000Z,38.8,-3.1,9.907e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:00:00.000Z,35.1,-3.5,5.8e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:05:00.000Z,43.7,-2.6,7.686e-12,2.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:10:00.000Z,35.1,-3.3,1.5e-14,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:15:00.000Z,39.6,-3.3,9.721e-12,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:20:00.000Z,42.4,-2.9,7.862e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:25:00.000Z,41.3,-3.4,7.56e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:30:00.000Z,39.5,-3.4,8.588e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:35:00.000Z,42.6,-2.9,1.709e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:40:00.000Z,43.7,-2.9,3.791e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:45:00.000Z,36.7,-3.1,7e-13,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:50:00.000Z,42.0,-2.5,9.921e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:55:00.000Z,35.0,-2.7,8.949e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:00:00.000Z,36.3,-2.8,8.32e-12,2.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:05:00.000Z,38.1,-2.7,1.555e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:10:00.000Z,37.2,-3.0,8.521e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:15:00.000Z,36.7,-2.6,2.01e-12,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:20:00.000Z,44.0,-2.7,4.878e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:25:00.000Z,41.2,-3.1,8.94e-13,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:30:00.000Z,42.7,-2.8,9.402e-12,1.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:35:00.000Z,43.5,-3.0,4.561e-12,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:40:00.000Z,43.9,-2.9,2.633e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:45:00.000Z,41.5,-2.7,9.83e-13,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:50:00.000Z,41.6,-3.5,3.219e-12,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T05:55:00.000Z,39.9,-3.3,6.985e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:00:00.000Z,39.1,-3.2,5.856e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:05:00.000Z,35.6,-2.7,6.768e-12,2.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:10:00.000Z,41.1,-3.4,4.685e-12,1.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:15:00.000Z,41.6,-2.8,1.879e-12,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:20:00.000Z,44.2,-2.9,7.309e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:25:00.000Z,38.3,-3.2,5.419e-12,2.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:30:00.000Z,40.6,-2.9,1.219e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:35:00.000Z,40.1,-3.2,5.166e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:40:00.000Z,39.8,-2.9,4.39e-13,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:45:00.000Z,43.7,-3.1,5.531e-12,2.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:50:00.000Z,44.7,-3.2,5.405e-12,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T06:55:00.000Z,43.9,-2.8,9.873e-12,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:00:00.000Z,40.6,-2.8,3.561e-12,2.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:05:00.000Z,35.8,-2.6,2.859e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:10:00.000Z,42.6,-2.8,3.225e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:15:00.000Z,36.5,-2.6,1.297e-12,1.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:20:00.000Z,43.2,-2.8,3.742e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:25:00.000Z,40.0,-2.8,5.477e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:30:00.000Z,41.0,-3.5,1.048e-12,2.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:35:00.000Z,40.6,-3.4,2.119e-12,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:40:00.000Z,37.7,-3.3,6.211e-12,3.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:45:00.000Z,37.9,-3.0,3.81e-13,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:50:00.000Z,44.1,-3.4,6.929e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T07:55:00.000Z,41.5,-2.6,3.09e-12,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:00:00.000Z,39.2,-2.9,3.602e-12,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:05:00.000Z,41.9,-2.6,8.378e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:10:00.000Z,39.8,-3.0,2.436e-12,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:15:00.000Z,35.5,-2.8,2.134e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:20:00.000Z,41.7,-2.9,9.448e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:25:00.000Z,42.8,-3.4,7.164e-12,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:30:00.000Z,37.5,-2.9,3.081e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:35:00.000Z,35.8,-3.5,2.649e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:40:00.000Z,35.5,-3.3,1.956e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:45:00.000Z,43.7,-3.0,3.449e-12,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:50:00.000Z,44.8,-2.7,9.927e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T08:55:00.000Z,42.5,-2.6,8.491e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:00:00.000Z,44.6,-3.1,3.579e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:05:00.000Z,40.1,-2.9,9.408e-12,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:10:00.000Z,38.6,-2.8,4.268e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:15:00.000Z,44.9,-3.0,5.256e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:20:00.000Z,38.1,-2.5,4.735e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:25:00.000Z,35.5,-3.3,3.53e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:30:00.000Z,37.7,-2.7,2.394e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:35:00.000Z,40.1,-3.4,2.662e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:40:00.000Z,40.1,-3.2,7e-14,2.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:45:00.000Z,41.9,-3.2,3.62e-13,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:50:00.000Z,38.9,-2.7,4.829e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T09:55:00.000Z,44.1,-2.9,8.529e-12,2.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:00:00.000Z,40.9,-2.9,1.986e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:05:00.000Z,43.6,-3.1,6.172e-12,1.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:10:00.000Z,37.8,-3.3,5.25e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:15:00.000Z,36.9,-2.6,6.48e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:20:00.000Z,41.2,-2.9,8.473e-12,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:25:00.000Z,42.2,-3.4,6.8e-14,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:30:00.000Z,41.9,-3.1,7.84e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:35:00.000Z,43.2,-3.1,8.3e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:40:00.000Z,44.7,-2.6,5.202e-12,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:45:00.000Z,39.4,-2.5,2.241e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:50:00.000Z,42.7,-3.0,9.988e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T10:55:00.000Z,41.4,-2.7,3.91e-12,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:00:00.000Z,40.3,-3.3,5.061e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:05:00.000Z,41.3,-3.4,9.226e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:10:00.000Z,43.1,-3.1,9.676e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:15:00.000Z,41.7,-3.0,1.899e-12,2.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:20:00.000Z,39.1,-3.2,7.259e-12,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:25:00.000Z,39.5,-2.9,3.72e-13,2.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:30:00.000Z,43.6,-3.3,6.57e-13,3.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:35:00.000Z,35.2,-3.2,8.46e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:40:00.000Z,36.4,-2.9,8e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:45:00.000Z,38.0,-3.2,3.68e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:50:00.000Z,44.4,-3.1,3.217e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T11:55:00.000Z,43.4,-2.9,4.163e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:00:00.000Z,35.3,-3.0,4.516e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:05:00.000Z,42.8,-2.8,2.425e-12,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:10:00.000Z,38.1,-3.3,2.367e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:15:00.000Z,37.6,-2.9,1.733e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:20:00.000Z,38.7,-3.0,9.647e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:25:00.000Z,38.5,-2.7,7.85e-13,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:30:00.000Z,38.8,-3.3,6.998e-12,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:35:00.000Z,37.1,-3.4,7.835e-12,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:40:00.000Z,40.1,-3.1,1.347e-12,2.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:45:00.000Z,36.5,-3.4,2.572e-12,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:50:00.000Z,35.3,-3.0,7.52e-13,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T12:55:00.000Z,35.0,-2.9,4.851e-12,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:00:00.000Z,38.0,-3.3,2.806e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:05:00.000Z,36.8,-2.5,8.867e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:10:00.000Z,44.6,-3.3,3.673e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:15:00.000Z,42.1,-2.9,5.928e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:20:00.000Z,44.4,-3.5,1.719e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:25:00.000Z,38.6,-2.8,8.91e-13,2.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:30:00.000Z,44.6,-3.3,3.517e-12,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:35:00.000Z,39.7,-2.9,6.689e-12,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:40:00.000Z,38.7,-3.2,7.447e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:45:00.000Z,40.4,-3.3,5.22e-13,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:50:00.000Z,36.4,-2.8,2.466e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T13:55:00.000Z,39.7,-2.6,2.572e-12,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:00:00.000Z,44.3,-2.6,8.03e-12,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:05:00.000Z,35.5,-3.1,7.78e-13,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:10:00.000Z,37.3,-3.5,2.671e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:15:00.000Z,44.1,-3.4,3.644e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:20:00.000Z,37.0,-3.4,4.923e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:25:00.000Z,39.2,-2.7,9.802e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:30:00.000Z,37.2,-3.1,3.584e-12,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:35:00.000Z,38.7,-2.9,5.263e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:40:00.000Z,37.6,-3.3,5.643e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:45:00.000Z,40.3,-3.1,5.61e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:50:00.000Z,38.5,-3.1,7.117e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T14:55:00.000Z,43.6,-3.3,5.251e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:00:00.000Z,44.7,-2.5,4.066e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:05:00.000Z,40.8,-3.2,3.047e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:10:00.000Z,44.1,-3.5,4.555e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:15:00.000Z,38.3,-2.8,3.923e-12,2.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:20:00.000Z,40.2,-2.7,6.342e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:25:00.000Z,41.5,-3.2,9.334e-12,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:30:00.000Z,40.0,-2.7,7.12e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:35:00.000Z,37.0,-3.2,4.31e-13,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:40:00.000Z,35.6,-3.3,6.5e-13,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:45:00.000Z,35.4,-3.1,5.641e-12,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:50:00.000Z,36.0,-2.7,3.824e-12,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T15:55:00.000Z,40.9,-2.7,7.972e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:00:00.000Z,38.0,-2.8,8.335e-12,3.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:05:00.000Z,36.5,-3.1,1.344e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:10:00.000Z,36.6,-3.1,8.564e-12,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:15:00.000Z,36.2,-3.5,7.717e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:20:00.000Z,44.3,-3.2,1.465e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:25:00.000Z,36.6,-3.2,2.33e-13,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:30:00.000Z,36.3,-2.8,1.61e-13,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:35:00.000Z,36.3,-3.0,6.04e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:40:00.000Z,41.7,-3.2,2.366e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:45:00.000Z,40.9,-3.0,9.68e-13,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:50:00.000Z,38.4,-2.7,6.046e-12,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T16:55:00.000Z,36.2,-2.6,9.974e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:00:00.000Z,37.8,-2.8,5.199e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:05:00.000Z,39.9,-3.1,5.69e-13,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:10:00.000Z,42.5,-2.6,5.965e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:15:00.000Z,40.8,-3.1,3.766e-12,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:20:00.000Z,35.0,-3.3,6.423e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:25:00.000Z,35.5,-3.3,9.3e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:30:00.000Z,36.3,-2.6,9.1e-12,2.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:35:00.000Z,38.3,-3.0,7.243e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:40:00.000Z,39.9,-2.6,7.809e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:45:00.000Z,40.9,-3.2,8.118e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:50:00.000Z,40.7,-2.8,8.651e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T17:55:00.000Z,42.3,-3.3,3.014e-12,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:00:00.000Z,36.6,-3.2,1.67e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:05:00.000Z,36.9,-3.3,5.305e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:10:00.000Z,40.2,-2.7,1.977e-12,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:15:00.000Z,38.3,-2.8,2.183e-12,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:20:00.000Z,35.3,-3.4,6.82e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:25:00.000Z,43.6,-3.2,9.868e-12,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:30:00.000Z,43.8,-2.8,9.987e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:35:00.000Z,36.7,-3.2,1.612e-12,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:40:00.000Z,36.5,-2.7,3.885e-12,2.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:45:00.000Z,40.2,-2.7,5.677e-12,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:50:00.000Z,37.3,-2.6,6.445e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T18:55:00.000Z,39.1,-3.3,9.655e-12,2.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:00:00.000Z,37.0,-2.5,2.791e-12,1.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:05:00.000Z,37.0,-3.2,8.192e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:10:00.000Z,44.3,-3.3,7.16e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:15:00.000Z,41.4,-2.9,7.88e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:20:00.000Z,44.1,-2.6,2.26e-13,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:25:00.000Z,35.3,-2.9,2.687e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:30:00.000Z,38.6,-3.2,5.093e-12,3.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:35:00.000Z,38.5,-2.6,1.3e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:40:00.000Z,42.0,-3.3,6.7e-14,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:45:00.000Z,39.2,-2.6,5.58e-12,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:50:00.000Z,38.0,-2.7,3.944e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T19:55:00.000Z,39.7,-2.9,3.507e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:00:00.000Z,36.0,-3.0,7.402e-12,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:05:00.000Z,38.8,-3.1,5.564e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:10:00.000Z,40.7,-2.8,1.403e-12,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:15:00.000Z,43.6,-2.8,7.465e-12,1.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:20:00.000Z,36.3,-2.8,8.03e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:25:00.000Z,42.1,-2.6,1.042e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:30:00.000Z,41.7,-2.6,8.744e-12,1.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:35:00.000Z,39.1,-2.8,9.785e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:40:00.000Z,41.6,-3.1,8.964e-12,2.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:45:00.000Z,42.9,-2.6,8.276e-12,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:50:00.000Z,42.4,-2.9,3.029e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T20:55:00.000Z,37.0,-2.7,1.714e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:00:00.000Z,42.7,-2.7,9.784e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:05:00.000Z,39.3,-3.2,7.267e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:10:00.000Z,44.8,-2.9,2.956e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:15:00.000Z,43.7,-2.8,9.058e-12,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:20:00.000Z,44.9,-3.3,7.21e-13,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:25:00.000Z,43.4,-3.2,7.951e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:30:00.000Z,35.6,-2.8,9.359e-12,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:35:00.000Z,41.5,-3.5,9.138e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:40:00.000Z,37.4,-2.5,7.9e-13,3.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:45:00.000Z,36.6,-3.1,7.379e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:50:00.000Z,37.8,-3.1,4.386e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T21:55:00.000Z,39.3,-2.8,6.683e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:00:00.000Z,36.6,-3.1,9.365e-12,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:05:00.000Z,39.7,-2.8,3.09e-13,2.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:10:00.000Z,42.3,-2.8,7.334e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:15:00.000Z,37.9,-2.7,2.907e-12,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:20:00.000Z,38.7,-2.9,2.98e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:25:00.000Z,36.1,-3.0,3.081e-12,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:30:00.000Z,35.2,-3.2,5.846e-12,2.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:35:00.000Z,41.6,-2.7,6.27e-13,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:40:00.000Z,36.9,-3.4,8.401e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:45:00.000Z,40.7,-2.5,2.839e-12,2.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:50:00.000Z,35.2,-2.5,2.899e-12,2.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T22:55:00.000Z,35.9,-3.4,4.59e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:00:00.000Z,37.7,-2.5,7.6e-13,2.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:05:00.000Z,38.7,-3.5,8.91e-13,2.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:10:00.000Z,40.1,-3.0,3.99e-13,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:15:00.000Z,42.7,-3.1,8.1e-12,2.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:20:00.000Z,37.7,-3.2,2.287e-12,2.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:25:00.000Z,38.3,-3.5,3.518e-12,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:30:00.000Z,36.3,-3.0,5.27e-13,1.3
